log_returns,predictions
-0.0012423587708425413,0.4750676155090332
0.008456622868486063,0.4545489549636841
0.0012676804557657515,0.45702314376831055
-0.025068317115044824,0.4499890208244324
0.03375937967483105,0.4377569854259491
0.006985976109077266,0.4276260435581207
0.009648598872469499,0.4497002959251404
0.0040896911480226734,0.48471856117248535
0.0045082291212708075,0.49691951274871826
-0.00014631516416395521,0.5139306783676147
-0.005271393699617821,0.5288836359977722
0.010664603047606061,0.5526795387268066
0.002219540130926484,0.565060019493103
0.007562744629420351,0.5593730807304382
0.013096912647036883,0.5722530484199524
-0.014258492344411193,0.5802249908447266
0.002200509314243242,0.5989240407943726
0.0013747698850414063,0.5881825089454651
0.008452855757110272,0.601149320602417
-0.007877771297488075,0.6011409759521484
-0.001457308821606146,0.6037764549255371
0.015429591679246102,0.5933840870857239
0.00856066788882119,0.5688363909721375
0.0008981948935526974,0.5698703527450562
0.006753385634354643,0.537839412689209
0.004697394580445324,0.529124915599823
-0.0022269362699969025,0.49921828508377075
-0.009401208529255621,0.49846142530441284
0.0006759969572876907,0.4977118670940399
0.0007088274375140551,0.47565197944641113
0.012807878037835878,0.5044547319412231
0.0030194138361176875,0.5340116024017334
-0.002655145628696972,0.5682351589202881
0.010819998396051885,0.5595978498458862
0.001497616969061925,0.5379042625427246
0.001775554608288014,0.5329908728599548
-0.003532680666308894,0.5201148986816406
0.006390624667742537,0.4987838864326477
0.0012311096284004983,0.5080845355987549
-0.0007907678573642157,0.5255146622657776
-0.0005441904422730449,0.524148166179657
-0.002829510246944072,0.5263357758522034
0.006871638313078571,0.5342170596122742
-0.0038880778007538076,0.5404055714607239
-0.0011321891558833106,0.5085814595222473
-0.0065454551457063085,0.4907934367656708
-0.008158940266751345,0.46945101022720337
-0.0021339410865439507,0.45035138726234436
0.014559506485491713,0.43840062618255615
0.0029489762744178273,0.451529860496521
0.006925545971505655,0.4588748514652252
-0.0008683845950616468,0.4474745988845825
0.004972519373935739,0.4553792178630829
0.0036990752630183237,0.46380916237831116
-0.0001305442936382633,0.4648497700691223
-0.002948700995456274,0.46046990156173706
0.010794014599480895,0.4595537483692169
-0.01915681920731027,0.44966378808021545
-0.0008393894328894387,0.44112974405288696
0.007157069459676148,0.4378819465637207
-0.004655163262760606,0.45640796422958374
0.0035830461350551623,0.4581824839115143
0.0067117199232792635,0.45401477813720703
0.01150218190353436,0.45050227642059326
1.7473402195147748e-05,0.44964876770973206
0.002146068198485628,0.43630844354629517
0.0020824686362514704,0.43253427743911743
0.004625718421421313,0.4232664108276367
0.0010469016298636597,0.4256778061389923
-0.00608595272610467,0.4336751103401184
0.003471834314499749,0.4539717137813568
3.81197702106429e-05,0.4819009006023407
0.006587563269860502,0.4925609230995178
-0.0006295555507356148,0.49049487709999084
0.0005092350398646701,0.49097537994384766
-0.0022763982294083576,0.4823334515094757
0.0015778199046987368,0.4786679148674011
0.0010115259764941317,0.4722864627838135
0.00880233031501038,0.47456052899360657
-0.0021941578177337947,0.47101184725761414
-0.0003690492159152899,0.45876753330230713
0.004674363645274567,0.46865037083625793
0.0010709327032427903,0.45998290181159973
0.0009509820792062627,0.44694530963897705
-0.007530446595791227,0.441292941570282
-0.002126258023403761,0.43704405426979065
0.009592136693001303,0.44605308771133423
-0.004481005718174968,0.4580000042915344
-0.01664951500981834,0.47275081276893616
-0.0016067060560347969,0.49357426166534424
-0.0030259808595018596,0.5198335647583008
0.0037133830511016726,0.5362904667854309
-0.024426474437570796,0.5433033108711243
0.0079839893634224,0.5327645540237427
0.005822012301521938,0.5345661044120789
0.008855954415357753,0.537204921245575
-0.005854458419773705,0.550186276435852
-0.006772240853415355,0.5568289160728455
0.008459939625435921,0.5634065270423889
-0.0028283966108148314,0.568782389163971
-0.011985681943016436,0.5809731483459473
0.0013526549633799585,0.5862897038459778
-0.008410962003432774,0.5782030820846558
-0.006935919833646164,0.5618751049041748
0.002096277031744833,0.5446774959564209
-0.013283187543648078,0.5424041152000427
-0.002769067908266677,0.5318034291267395
0.02120590232217955,0.5245794653892517
0.008128733116814899,0.5147122144699097
0.006116844939692654,0.5123379826545715
0.010442980027269892,0.5009087920188904
0.0046492226262494244,0.4896700084209442
-0.00034993807146250003,0.4618753492832184
-0.002039663774722221,0.43974095582962036
0.004089008864639257,0.4250164031982422
-0.001612807587531756,0.42742523550987244
0.00093130109699637,0.45065179467201233
0.009670497163039447,0.4651120603084564
0.002980730141062033,0.49095237255096436
0.00942758127737494,0.5104584693908691
-0.0012599923298071609,0.5204745531082153
-0.001733400904302287,0.5384045839309692
-0.009541770544716905,0.5134002566337585
-0.0012347116248143642,0.48889514803886414
0.0038158883683474492,0.4814484715461731
0.005740945999783157,0.47992920875549316
0.007643029310015423,0.4961501955986023
0.0029238366128209827,0.4999869167804718
0.007643109507034923,0.48160699009895325
-0.0018075488155421986,0.4794096052646637
-0.004847152553144958,0.4400847554206848
0.001235782419211788,0.4279020130634308
0.0045005517390433025,0.4313699007034302
0.0022826049710747607,0.4350411593914032
0.004609531857975653,0.44524693489074707
0.00017584401022740885,0.4633609652519226
-0.003409581359505424,0.49057385325431824
-0.006552659792503698,0.4943179786205292
0.0035756025605543887,0.46918419003486633
-0.006195889480245687,0.44856640696525574
0.002824694365048887,0.43222618103027344
0.006824164701727632,0.43169912695884705
0.004677196778300731,0.43270811438560486
-0.005276317479033593,0.4327954947948456
0.007360540600725698,0.43314582109451294
-0.0016174097784052493,0.43388399481773376
-0.002582005570623435,0.44199487566947937
-0.010945190684515766,0.4475646913051605
-0.009039519316589632,0.44763556122779846
-0.007309419211901018,0.4579102694988251
-0.03023016208358668,0.4695618748664856
0.012933013700777157,0.4871966242790222
0.0007665958837026665,0.5002461075782776
0.018588459816052425,0.5074107646942139
-0.006638598058195028,0.5084760785102844
-0.012393791374559437,0.5059163570404053
0.015018340141399234,0.5079063177108765
-0.029730362441873767,0.513386070728302
0.0024612366961521996,0.5117564797401428
0.014323046395867118,0.5085435509681702
0.012033185716061752,0.504918098449707
-0.007946217877328045,0.5036988258361816
0.00821297210480141,0.5082011818885803
-0.0005061754347781955,0.5057206153869629
-0.02628890043473184,0.49692487716674805
0.010923121308848798,0.489283949136734
-0.0032083319923270257,0.4975411295890808
0.006524141413449647,0.5169485211372375
0.012607504258443371,0.5275659561157227
0.0006425866282088049,0.5253520607948303
-0.006923029401107576,0.5341680645942688
0.010783722026351545,0.5410401821136475
0.012925922894213253,0.5468916893005371
0.0009102039182753089,0.5450641512870789
-9.403841605477147e-05,0.5455084443092346
0.0003222655402596992,0.5264828205108643
0.007203659291708398,0.5219221115112305
0.0028750373351772874,0.5104416012763977
-0.0007246849224239567,0.5122496485710144
-0.0031405023545416464,0.5208315253257751
0.002578428587944307,0.5208954811096191
0.00034262353493549175,0.5163849592208862
1.995503465594414e-05,0.5199809670448303
-0.004907575538623573,0.51789391040802
-9.696098511125931e-05,0.5251772999763489
-0.00845197838104937,0.5074942111968994
0.006139678693710976,0.4971105456352234
-0.0024318710236335014,0.5097899436950684
-0.005330541995716127,0.5114651322364807
0.005034926684707536,0.5250764489173889
-0.012334130226057026,0.5280740261077881
-0.01806540675789211,0.5412909388542175
0.007940313249194352,0.5253527760505676
0.0141167760260528,0.5071477890014648
-0.004488362257589361,0.5081127882003784
-0.015683131947807297,0.5124910473823547
0.009063281399759014,0.511748194694519
0.006395209064411206,0.4939184784889221
0.010879567248398938,0.5058684349060059
-0.0013880758878041508,0.5163633227348328
0.00990643560457018,0.5290818214416504
-0.0020015478407895476,0.5382238626480103
0.0027590521066270853,0.550869345664978
-0.003927045645713622,0.5679661631584167
0.0068481074978751595,0.5685462355613708
-0.0035750557426104746,0.5699759125709534
0.0028430935856431803,0.573786735534668
0.0019185981834693214,0.5626949071884155
0.0040644263323678705,0.5538247227668762
0.005565828873633255,0.5513433218002319
-0.0008327423154771752,0.552551805973053
0.0032480805464734537,0.5665979981422424
-0.0030274185926440532,0.5680332183837891
0.009615912979833942,0.578128457069397
0.0036972434088297424,0.5829700827598572
-0.0011864019570633321,0.5910062789916992
0.0007022466604841379,0.6016108989715576
0.0027263745105253214,0.6118685603141785
0.0025574204730365348,0.6254793405532837
-0.001964405649033155,0.6238796710968018
0.0015634303812796658,0.6010130047798157
0.0007112650284779068,0.576573371887207
0.0008367107899245784,0.5558153390884399
0.0076660357457708885,0.5451260209083557
0.0005030044207048551,0.5404823422431946
-0.0005927708564153326,0.527051568031311
-0.0037632337137877996,0.5311548709869385
-0.0015840312391350534,0.5324815511703491
0.002172573969691297,0.5201044082641602
0.0074792668150372365,0.5017116069793701
0.0021931550573749954,0.47159337997436523
0.00416574729448199,0.455279141664505
-0.004019285461855324,0.44823625683784485
-0.008668495431824897,0.4506239593029022
-0.0066602039527518175,0.45796167850494385
0.006303638685847347,0.4711683988571167
0.0014991199143316843,0.4829428195953369
0.009094252330768451,0.5081998109817505
-0.0031678173789171124,0.5167504549026489
-0.0010975548602935618,0.5226802229881287
0.002903949235233178,0.5106993913650513
0.008538671890442804,0.49846401810646057
7.255375541388682e-05,0.48168203234672546
0.007122391651237605,0.47225943207740784
0.0003352146109771036,0.47005823254585266
-0.00043238519693108854,0.46518173813819885
0.004449371133993546,0.4604542851448059
0.004932610261391819,0.4511876404285431
0.00086575659030548,0.4399683177471161
-0.0001954589413016008,0.4346289336681366
0.00511505334035266,0.4292193055152893
3.398184909698199e-05,0.424092561006546
-0.0057976021775765895,0.34969252347946167
0.0029416937024937355,0.516703724861145
0.00834390514978309,0.4999919831752777
-0.007084909359839504,0.5223382711410522
0.0035271354449885476,0.460640013217926
-0.002807175833974325,0.45076248049736023
0.004890468249821333,0.44009724259376526
0.006633244037575673,0.4318447709083557
-0.0028592766804582032,0.544832170009613
0.0069519985553048325,0.46853432059288025
-0.0015156867779034724,0.5593162178993225
0.0018684390818971862,0.5878546237945557
0.008331771781651686,0.6501152515411377
0.0038547056017280905,0.619770884513855
-0.002655506970599219,0.5792736411094666
0.00028904605969510904,0.5470181703567505
0.0011403144471457103,0.5552924871444702
-0.009083268789936675,0.5156509876251221
-0.0158557559480411,0.48295390605926514
0.01000338118224672,0.45859208703041077
-0.0008672538403249466,0.5191180109977722
0.0031294539584422647,0.5208330750465393
-0.017864445938820493,0.6616043448448181
0.007228425083450842,0.6409514546394348
0.01486932632270232,0.6935747861862183
0.011187762569961991,0.6819223165512085
0.0033201587174575293,0.7011417150497437
-0.005415470514539197,0.697639524936676
0.007299681994505119,0.6894616484642029
0.00168704507351715,0.6839138865470886
0.0064418675537450355,0.6986329555511475
-0.0016318030809039043,0.7298872470855713
0.0018418447883728302,0.7450130581855774
-0.0029242219939107773,0.7322477698326111
0.0046947591823759665,0.7257323265075684
-0.003822810945766042,0.6739364266395569
-0.010573815022893411,0.6720649600028992
-0.034088077119718924,0.6328569054603577
-0.030747894188901708,0.6789188385009766
-0.003785707429141436,0.6062191724777222
-0.045168142012242396,0.5740286707878113
-0.00827244991427585,0.4655015766620636
0.04501086517277787,0.45035332441329956
-0.028510496965974956,0.43600380420684814
0.041336349592367705,0.4146134853363037
-0.034510790641792875,0.47348615527153015
-0.017200935741993616,0.5167830586433411
-0.07901039208227291,0.5449098944664001
0.04821504412661991,0.4990730583667755
-0.0501028933153897,0.5512219667434692
-0.09994485568020663,0.4407559633255005
0.08880839675292464,0.42348968982696533
-0.12765218306533924,0.2966778576374054
0.05822628906125666,0.2845182418823242
-0.05322225498339527,0.22693400084972382
0.004696763073460723,0.44639718532562256
-0.04432763662433127,0.5073944926261902
-0.029731492566541326,0.5881026387214661
0.08968324250380817,0.5784515142440796
0.011468998208523158,0.5818718671798706
0.060543826378568824,0.4915967583656311
-0.03426784604443033,0.43785741925239563
0.03296657815014714,0.3406147062778473
-0.016142305210898853,0.28470635414123535
-0.045146367418007594,0.29176557064056396
0.02257265612944036,0.3620853126049042
-0.015252860840200081,0.4805457592010498
0.06796823320806748,0.4591323435306549
-0.0016043317232304628,0.5177311897277832
0.033489382847015935,0.34221601486206055
0.014383474542832082,0.35492920875549316
-0.01015606456245454,0.3073877990245819
0.03011456789724921,0.4152981638908386
-0.02227674988750678,0.4417182505130768
0.0057998230646387535,0.5777981281280518
0.026440963867117688,0.6689422130584717
-0.018042864309024128,0.6728115081787109
-0.031155095816266385,0.6710288524627686
0.022671300242961868,0.633245050907135
-0.0005395999041152027,0.6121187210083008
0.013822111461719605,0.5312722325325012
0.014606871524449172,0.605434238910675
-0.005256174383759823,0.605567455291748
0.026236698130889177,0.6824226975440979
-0.009255150860855394,0.7074180245399475
-0.02846018635123911,0.6993538737297058
0.0042408122145938705,0.7195250391960144
0.00899991732738227,0.7122034430503845
-0.007003873643627521,0.6777412295341492
0.01143894906335469,0.5812310576438904
0.01673079277043223,0.5191102027893066
0.00013307190190723928,0.4275721311569214
-0.020713357629562903,0.46455058455467224
-0.017616990635854767,0.4771620035171509
0.01145891780407149,0.4719216227531433
0.003918692254435327,0.5863614082336426
0.0310151876199215,0.6384534239768982
-0.010539757778119907,0.6403220891952515
0.016514002281781796,0.6227076649665833
-0.00780396912441398,0.6016803979873657
0.002350965520250863,0.5905120372772217
0.012214261971750162,0.5948148965835571
0.014718459679629982,0.6069895029067993
-0.0021101385393776264,0.5465327501296997
0.004800800706969944,0.6298990249633789
0.003744209268851587,0.630570650100708
0.008177311160913735,0.693671703338623
0.013556655038617247,0.7120418548583984
-0.003374382826809357,0.7246391177177429
0.02587400216210068,0.6344852447509766
0.011969668608388082,0.594862163066864
-0.007829755581376987,0.6099054217338562
-0.0053272435431177614,0.6121686697006226
-0.06075269454208999,0.6132704615592957
0.012976299439118075,0.5852713584899902
0.008277851152373124,0.6121315956115723
0.018784852043162676,0.5777785778045654
-0.003606796221336869,0.4947351813316345
0.0005940441542647076,0.4376775324344635
-0.005665514300189248,0.5079864263534546
0.0064740877637197505,0.5181708335876465
0.004298159097032061,0.5319316387176514
-0.026195245949416766,0.48802450299263
0.01089981739007166,0.5257952213287354
-0.024525217335129464,0.48417216539382935
0.014578907539069857,0.5057034492492676
0.01529233363768146,0.4667482078075409
0.005009574193531731,0.529964804649353
0.004530969738785765,0.46851828694343567
0.015756943165826313,0.5311956405639648
-0.01087747702372038,0.5741222500801086
0.007796963141685937,0.6168935298919678
-0.005659593904948943,0.6377599239349365
0.010411813000986475,0.5789424180984497
-0.00940662366648347,0.6619099378585815
0.013317285189446137,0.6221871972084045
0.009041075877543929,0.6593487858772278
-0.0034119182072365776,0.5418820381164551
0.0028445588044740708,0.6775831580162048
0.008371794922284731,0.5844890475273132
0.0016776106203393963,0.650800347328186
0.005730639622957727,0.6914200186729431
-0.012396376192837734,0.7173271179199219
-0.006209630936814592,0.6830778121948242
0.007367919738353258,0.6623954176902771
-0.006494444545821185,0.6612555384635925
0.012351783509674948,0.6253333687782288
-0.003757280031150208,0.6038093566894531
0.007641221962940272,0.5486932992935181
0.00715536566594263,0.4840072691440582
0.0036054223254121686,0.42255616188049316
0.0064091575198012216,0.32807761430740356
0.00640712827419005,0.3635406196117401
0.0006328241436065945,0.35173386335372925
0.0027384827334759297,0.4298037588596344
-0.008001076540012132,0.4791109561920166
0.01389951540750514,0.47106727957725525
-0.0020492827488653733,0.4443010985851288
-0.00017188732202856133,0.40332281589508057
0.002706179700074356,0.4135115146636963
0.002300728889572129,0.45241960883140564
-0.00441411400799994,0.48198339343070984
0.003153651189335086,0.42938268184661865
0.0034351993029498864,0.5043580532073975
0.009993610391285334,0.586740255355835
0.0035899032926029555,0.6314095854759216
0.01014401195043249,0.6236597299575806
0.0016716264045830256,0.5345123410224915
0.00671001407851169,0.438480019569397
-0.0021973605623918048,0.3816336691379547
0.007496818926814166,0.5693687796592712
0.0152490541901656,0.5745790600776672
-0.03575758553966423,0.6872633099555969
-0.008166281339922978,0.591133177280426
-0.028148836850612823,0.6464493274688721
0.019944768520225944,0.6699939370155334
-0.017741269817969925,0.7058457136154175
0.0005329513271484091,0.6764480471611023
0.012661314711189059,0.6373611092567444
0.005205811831507181,0.5952067375183105
-0.004629658363745304,0.5911069512367249
-0.008447955322129995,0.5347933173179626
-0.011245565213035068,0.5881496071815491
-0.01163856023328854,0.680742621421814
0.010463013321640107,0.6987534761428833
-0.024007355215383903,0.6936073303222656
0.0029830160424714155,0.6789576411247253
0.01585044733696148,0.6832276582717896
0.015982180710499286,0.6468811631202698
-0.004824274620304632,0.668241560459137
0.008219833784947334,0.6593173146247864
0.005278935121522738,0.6328800320625305
-0.0096238049565307,0.6125528216362
0.017813116223432103,0.5799566507339478
-0.014072056358330686,0.5731820464134216
0.017247142944376154,0.5959134101867676
0.007978231350353955,0.6188599467277527
0.008755090968819029,0.6174464821815491
0.016282536313335257,0.6258956789970398
-0.006326908928120747,0.621472954750061
-0.006645169344888089,0.5759519338607788
-0.0015289137675462187,0.5580949187278748
0.00013491886559672435,0.4846380352973938
-0.01646468178356088,0.4699496030807495
0.004716196711445668,0.4219587445259094
-0.002198096967475522,0.41983047127723694
0.005205344778990405,0.4317505657672882
0.0034398376343483025,0.5499407649040222
-0.01876446651276594,0.5993245840072632
-0.0030302232963619175,0.5936651825904846
-0.035925541733399326,0.6222147941589355
0.011876531654281495,0.6173792481422424
-0.012203699257211351,0.6221076250076294
0.012242941894852779,0.5811254978179932
0.01764273113976949,0.6088818311691284
0.02180751722459777,0.5427470803260803
0.019273291710741144,0.5392025709152222
-0.00028778229327254095,0.5199459791183472
0.011631986544879366,0.5517181754112244
-0.0014007834839128777,0.5544686317443848
0.007622733236580265,0.5332044959068298
-0.010028650918596152,0.5338258743286133
0.01351854881353869,0.5986356139183044
0.01158073223781288,0.6427251100540161
-0.004803448562423891,0.6182259917259216
-0.011631213479601318,0.63154536485672
0.003938681840916141,0.6143692135810852
-0.006815743554647316,0.6126456260681152
0.005620122546834858,0.6047633290290833
0.016032452098294566,0.62355637550354
-0.001585672070281109,0.5640835762023926
0.002394112315803866,0.597981870174408
-0.004606136535359951,0.5094556212425232
0.011208149247894879,0.5587109327316284
0.0017895485348597621,0.6159108877182007
-0.0006243414287024246,0.6837974190711975
0.008797451078871196,0.7016392946243286
-0.0019374982121646263,0.7081244587898254
0.0027832605897471193,0.7101866006851196
-0.007980956333667728,0.6087698936462402
-0.0012859425036208737,0.6351900100708008
-0.0012657880604534375,0.5040702223777771
-0.0043687962305264194,0.5462651252746582
0.012838474692829475,0.47015923261642456
0.001771224362064208,0.5674886107444763
0.0057411539661148085,0.5563275814056396
-0.003517305463488601,0.651114821434021
-0.003913931142698518,0.632742702960968
-0.002075241419957014,0.6054115891456604
0.0007455332737925254,0.5502714514732361
0.003530363807621059,0.44510847330093384
0.008684694369857252,0.4770246744155884
-0.002229873321192395,0.5489500761032104
0.0013406481091209083,0.5675948262214661
0.006418223602363756,0.5671125650405884
-0.014864771769224907,0.5649904012680054
0.007057630025241565,0.5456926822662354
0.0056936073540782015,0.5673884749412537
0.014738247858241089,0.5905851721763611
0.005476839390127243,0.5695407390594482
-0.006576321297195737,0.5777570605278015
0.00041569309092447424,0.5853660106658936
0.0022730704581438083,0.5795670747756958
-0.0037605265388745705,0.601005494594574
-0.007215990506594139,0.6015180349349976
0.008103454448169666,0.5998370051383972
0.01383942117257678,0.5508244633674622
0.0003166807646354167,0.5353940725326538
-0.00301515324825853,0.5259472131729126
0.003609307961462827,0.4565454423427582
-0.0014899457008001333,0.4373472034931183
-0.026013315868638212,0.38562503457069397
0.009713308524122166,0.35562244057655334
-0.01950037956365066,0.35761842131614685
0.015924295638786157,0.35334673523902893
0.013802541602421144,0.35811975598335266
0.0010082440826528817,0.39917048811912537
0.010794855877440189,0.5388739705085754
0.003889922713460068,0.5691108107566833
0.007372104940914913,0.6124163269996643
-0.0011141435206928618,0.6347523331642151
-0.000345245120110264,0.620826005935669
0.0016610748072916825,0.6196491718292236
0.0046999720968684934,0.6131775379180908
-0.0005694369955041351,0.6252599954605103
-0.0003204508638788187,0.6233687400817871
-0.004425612306311029,0.5879867076873779
-0.0018566165820490526,0.6072108149528503
-0.007762902892533376,0.5885226130485535
0.0012555251833221816,0.5422570109367371
0.011287664038767272,0.48460009694099426
-0.024783383201487447,0.5082299709320068
-0.00476153607103222,0.5123674273490906
0.023512181949861776,0.3781207501888275
-0.008113696941617949,0.40091457962989807
-0.013152318131987126,0.4361152648925781
-0.013508037960082262,0.5137003064155579
0.019308337787066563,0.6104749441146851
-0.00537363183326193,0.6129223704338074
