log_returns,predictions,strategy_log_return
-0.0011321891558833106,0.46773174,-0.0
-0.0065454551457063085,0.44626862,-0.0016077316609999553
-0.008158940266751345,0.39267644,0.013047182554502473
-0.0021339410865439507,0.43443406,0.0032727593920366164
0.014559506485491713,0.48038226,-0.023795054347973358
0.0029489762744178273,0.5790991,-0.0015054363969964285
0.006925545971505655,0.67485076,0.010417396756933896
-0.0008683845950616468,0.6781574,-0.0014304383970065787
0.004972519373935739,0.61321914,0.00806004334551721
0.0036990752630183237,0.6017314,0.00613613093414137
-0.0001305442936382633,0.6177807,-0.00023964332260487619
-0.002948700995456274,0.62058985,-0.004955932625261677
0.010794014599480895,0.62984866,0.018015866133630785
-0.01915681920731027,0.61012393,-0.03241138066611215
-0.0008393894328894387,0.6179358,-0.0014063136241476669
0.007157069459676148,0.5967213,0.010046548943239702
-0.004655163262760606,0.6011658,-0.006518953263148386
0.0035830461350551623,0.57067263,0.005180821960917957
0.0067117199232792635,0.5656694,0.0096843820820372
0.01150218190353436,0.56100714,0.01647020756231515
1.7473402195147748e-05,0.5472131,-0.0013999447002811425
0.002146068198485628,0.50537884,0.0
0.0020824686362514704,0.46164972,0.0
0.004625718421421313,0.44952777,-0.0014445462277298691
0.0010469016298636597,0.49567613,-0.0015123045466188094
-0.00608595272610467,0.4633692,0.008764331627299723
0.003471834314499749,0.48475274,-0.0063387004402998435
3.81197702106429e-05,0.5329389,0.0
0.006587563269860502,0.55140984,-0.0014255711931314783
-0.0006295555507356148,0.60083205,-0.0009105008363890297
0.0005092350398646701,0.57325274,0.000729443247319921
-0.0022763982294083576,0.54406404,-0.004723700949564486
0.0015778199046987368,0.5530621,-0.0015349994204801151
0.0010115259764941317,0.56176305,0.0015417915755404593
0.00880233031501038,0.579011,0.013519829998981766
-0.0021941578177337947,0.58136296,-0.003595416237485822
-0.0003690492159152899,0.579081,-0.0006211116517419319
0.004674363645274567,0.539372,0.006043757333396253
0.0010709327032427903,0.58481413,-0.0016508668471480483
0.0009509820792062627,0.6244491,0.001565261005654337
-0.007530446595791227,0.6406965,-0.012528411315081943
-0.002126258023403761,0.6289843,-0.003394289344689539
0.009592136693001303,0.61479914,0.015318656738555427
-0.004481005718174968,0.60605484,-0.007626850854419487
-0.01664951500981834,0.57892233,-0.03529903001963668
-0.0016067060560347969,0.5768312,-0.0017063344413950797
-0.0030259808595018596,0.5562268,-0.005177838163135321
0.0037133830511016726,0.58252466,0.006389389975264259
-0.024426474437570796,0.581567,-0.04373606243471083
0.0079839893634224,0.5853098,-0.0013739424129140894
0.005822012301521938,0.5659603,0.006625167216654473
0.008855954415357753,0.58855987,0.0
-0.005854458419773705,0.5730859,-0.001308571789381621
-0.006772240853415355,0.53831005,-0.010170535121058668
0.008459939625435921,0.51156235,0.0
-0.0028283966108148314,0.5145243,-0.0
-0.011985681943016436,0.47754747,-0.0
0.0013526549633799585,0.45287368,0.0
-0.008410962003432774,0.47540724,-0.0
-0.006935919833646164,0.52617055,-0.0
0.002096277031744833,0.5236365,0.0
-0.013283187543648078,0.5338164,-0.0
-0.002769067908266677,0.5241199,-0.0
0.02120590232217955,0.48534888,0.0
0.008128733116814899,0.47952032,0.0
0.006116844939692654,0.46304557,0.0
0.010442980027269892,0.42873582,-0.0010103722117065347
0.0046492226262494244,0.43521953,-0.004697498125500393
-0.00034993807146250003,0.5048645,0.00035302395704259643
-0.002039663774722221,0.49627733,0.0010510867735229596
0.004089008864639257,0.55129844,-0.0010166009762821323
-0.001612807587531756,0.35808575,-0.0016398965494361978
0.00093130109699637,0.33385015,0.0009261794326238927
0.009670497163039447,0.4018512,0.00797821867456272
0.002980730141062033,0.50190693,-0.004060129745102367
0.00942758127737494,0.5043842,0.0
-0.0012599923298071609,0.4910962,-0.0
-0.001733400904302287,0.4799415,-0.0
-0.009541770544716905,0.50585616,-0.0
-0.0012347116248143642,0.52759945,-0.0
0.0038158883683474492,0.4806654,0.0
0.005740945999783157,0.45392352,0.0
0.007643029310015423,0.44386828,-0.0012573613039094213
0.0029238366128209827,0.4606514,-0.0037015139803454546
0.007643109507034923,0.4187155,-0.009807094433350134
-0.0018075488155421986,0.34988537,0.0023229624493581887
-0.004847152553144958,0.3877163,0.0061895550487443465
0.001235782419211788,0.40787837,-0.001673586680989778
0.0045005517390433025,0.5258417,-0.007448722275929992
0.0022826049710747607,0.5087816,0.0
0.004609531857975653,0.48759604,0.0
0.00017584401022740885,0.52577233,0.0
-0.003409581359505424,0.5915029,-0.0016221056815275904
-0.006552659792503698,0.5983106,-0.010904860597336719
0.0035756025605543887,0.5563881,0.0067380678272763355
-0.006195889480245687,0.49662372,-0.014001642439583899
0.002824694365048887,0.57669544,-0.0019994060033426994
0.006824164701727632,0.5478062,0.013615185758093827
0.004677196778300731,0.59067327,0.00920471231316178
-0.005276317479033593,0.46790755,-0.012298275103322404
0.007360540600725698,0.48219788,0.0
-0.0016174097784052493,0.41799536,-0.0018763671622367664
-0.002582005570623435,0.56344944,0.004824689494873523
-0.010945190684515766,0.4922576,0.02023673046618598
-0.009039519316589632,0.5037896,0.014276652596774214
-0.007309419211901018,0.4375795,-0.0017235693444419909
-0.03023016208358668,0.49841,0.05159960024931094
0.012933013700777157,0.5289353,-0.015832733243477882
0.0007665958837026665,0.5377228,-0.0020440038860887197
0.018588459816052425,0.53156966,0.0
-0.006638598058195028,0.53134125,-0.0
-0.012393791374559437,0.52745086,-0.0
0.015018340141399234,0.5353355,0.0
-0.029730362441873767,0.54934275,-0.0
0.0024612366961521996,0.5467659,0.0
0.014323046395867118,0.5538897,-0.0008594011975099994
0.012033185716061752,0.5465906,0.010323431904105325
-0.007946217877328045,0.4707504,-0.006692197452035568
0.00821297210480141,0.5113908,0.0060302966858578515
-0.0005061754347781955,0.44448298,-0.0008311278938708407
-0.02628890043473184,0.49898186,0.021791349474762023
0.010923121308848798,0.45774034,-0.008457565451277889
-0.0032083319923270257,0.5143839,0.0016771648708362409
0.006524141413449647,0.5259354,0.0
0.012607504258443371,0.5881081,-0.0007433762336525315
0.0006425866282088049,0.58012533,0.00047539878928550276
-0.006923029401107576,0.5344889,-0.005164285775296666
