log_returns,predictions,strategy_log_return
-0.0011321891558833106,0.5144993,-0.0
-0.0065454551457063085,0.52526397,-0.0
-0.008158940266751345,0.54330117,-0.0
-0.0021339410865439507,0.55414855,-0.0015292936424532995
0.014559506485491713,0.59064883,0.02218667044520373
0.0029489762744178273,0.5873817,0.004221382352142962
0.006925545971505655,0.64476085,0.010417396756933896
-0.0008683845950616468,0.6395581,-0.0014304383970065787
0.004972519373935739,0.6583638,0.00806004334551721
0.0036990752630183237,0.61418515,0.00613613093414137
-0.0001305442936382633,0.65343535,-0.00023964332260487619
-0.002948700995456274,0.6297279,-0.004955932625261677
0.010794014599480895,0.6506754,0.018015866133630785
-0.01915681920731027,0.6811317,-0.03241138066611215
-0.0008393894328894387,0.7037195,-0.0014063136241476669
0.007157069459676148,0.6788511,0.010046548943239702
-0.004655163262760606,0.6544167,-0.006518953263148386
0.0035830461350551623,0.6427902,0.005180821960917957
0.0067117199232792635,0.60879314,0.0096843820820372
0.01150218190353436,0.5712654,0.01647020756231515
1.7473402195147748e-05,0.5235495,-0.0013999447002811425
0.002146068198485628,0.46577698,0.0
0.0020824686362514704,0.4427267,-0.0014357809722710354
0.004625718421421313,0.50430256,-0.006650283748019165
0.0010469016298636597,0.5165063,-0.0015123045466188094
-0.00608595272610467,0.4287276,0.008764331627299723
0.003471834314499749,0.46875566,-0.0063387004402998435
3.81197702106429e-05,0.49549025,0.0
0.006587563269860502,0.47336513,0.0
-0.0006295555507356148,0.5408393,-0.0
0.0005092350398646701,0.56273186,-0.0014417358998565562
-0.0022763982294083576,0.5629723,-0.0033118018661902142
0.0015778199046987368,0.54100674,0.0022584500189097366
0.0010115259764941317,0.59680295,0.0015417915755404593
0.00880233031501038,0.60956734,0.013519829998981766
-0.0021941578177337947,0.6043214,-0.003595416237485822
-0.0003690492159152899,0.60688007,-0.0006211116517419319
0.004674363645274567,0.5714065,0.00768413159561541
0.0010709327032427903,0.5592546,0.0017462378580393684
0.0009509820792062627,0.52553254,-8.092206035450978e-05
-0.007530446595791227,0.5379695,-0.0
-0.002126258023403761,0.5658099,-0.0015988370659279789
0.009592136693001303,0.54042864,0.015318656738555427
-0.004481005718174968,0.53556937,-0.007626850854419487
-0.01664951500981834,0.5562768,-0.03529903001963668
-0.0016067060560347969,0.54263735,-0.0
-0.0030259808595018596,0.5308147,-0.0
0.0037133830511016726,0.56626886,-0.001720099361085048
-0.024426474437570796,0.55749625,-0.04373606243471083
0.0079839893634224,0.49600798,0.0
0.005822012301521938,0.51961106,0.0
0.008855954415357753,0.50228155,0.0
-0.005854458419773705,0.5110496,-0.0
-0.006772240853415355,0.525683,-0.0
0.008459939625435921,0.51465607,0.0
-0.0028283966108148314,0.49205709,-0.0
-0.011985681943016436,0.48898745,-0.0
0.0013526549633799585,0.46273,0.0
-0.008410962003432774,0.48626027,-0.0
-0.006935919833646164,0.5098671,-0.0
0.002096277031744833,0.47976315,0.0
-0.013283187543648078,0.495046,-0.0
-0.002769067908266677,0.48163247,-0.0
0.02120590232217955,0.49236348,0.0
0.008128733116814899,0.50407475,0.0
0.006116844939692654,0.49483725,0.0
0.010442980027269892,0.5191896,0.0
0.0046492226262494244,0.4877239,0.0
-0.00034993807146250003,0.47252882,-0.0
-0.002039663774722221,0.49658084,-0.0
0.004089008864639257,0.50570107,0.0
